epiweek,area,nhser_name,age_band,neg,pos,n,S_positive,S_negative,total,n501y
48,Devon,South West,30-39,7,77,24,22,2,84,0.0833333333333333
49,Devon,South West,30-39,3.94444444444444,67.0555555555556,18,17,1,71,0.0555555555555556
43,Devon,South West,30-39,9.42857142857143,122.571428571429,14,13,1,132,0.0714285714285714
49,"Bath and North East Somerset, Swindon and Wiltshire",South West,30-39,9.63265306122449,108.367346938776,49,45,4,118,0.0816326530612245
47,"Bath and North East Somerset, Swindon and Wiltshire",South West,30-39,12.24,140.76,50,46,4,153,0.08
46,"Bath and North East Somerset, Swindon and Wiltshire",South West,30-39,10.5217391304348,231.478260869565,46,44,2,242,0.0434782608695652
45,"Bath and North East Somerset, Swindon and Wiltshire",South West,30-39,8.2,237.8,30,29,1,246,0.0333333333333333
48,"Bath and North East Somerset, Swindon and Wiltshire",South West,30-39,0,108,33,33,0,108,0
44,"Bath and North East Somerset, Swindon and Wiltshire",South West,30-39,20.5555555555556,164.444444444444,9,8,1,185,0.111111111111111
50,"Bath and North East Somerset, Swindon and Wiltshire",South West,30-39,31.1111111111111,108.888888888889,63,49,14,140,0.222222222222222
43,"Bath and North East Somerset, Swindon and Wiltshire",South West,30-39,0,140,8,8,0,140,0
49,South Yorkshire and Bassetlaw,North East and Yorkshire,30-39,11.1076923076923,349.892307692308,65,63,2,361,0.0307692307692308
47,South Yorkshire and Bassetlaw,North East and Yorkshire,30-39,28.4736842105263,512.526315789474,76,72,4,541,0.0526315789473684
43,South Yorkshire and Bassetlaw,North East and Yorkshire,30-39,13.6244541484716,1026.37554585153,229,226,3,1040,0.0131004366812227
45,South Yorkshire and Bassetlaw,North East and Yorkshire,30-39,0,941,36,36,0,941,0
48,South Yorkshire and Bassetlaw,North East and Yorkshire,30-39,48.8679245283019,321.132075471698,53,46,7,370,0.132075471698113
44,South Yorkshire and Bassetlaw,North East and Yorkshire,30-39,2.60686015831135,985.393139841689,379,378,1,988,0.00263852242744063
50,South Yorkshire and Bassetlaw,North East and Yorkshire,30-39,11.2063492063492,341.793650793651,63,61,2,353,0.0317460317460317
46,South Yorkshire and Bassetlaw,North East and Yorkshire,30-39,38.2727272727273,803.727272727273,22,21,1,842,0.0454545454545455
43,Cumbria and North East,North East and Yorkshire,30-39,22.5636363636364,1218.43636363636,55,54,1,1241,0.0181818181818182
45,Cumbria and North East,North East and Yorkshire,30-39,0,1550,35,35,0,1550,0
48,Cumbria and North East,North East and Yorkshire,30-39,0,704,7,7,0,704,0
44,Cumbria and North East,North East and Yorkshire,30-39,45.3818181818182,1202.61818181818,110,106,4,1248,0.0363636363636364
46,Cumbria and North East,North East and Yorkshire,30-39,0,1779,23,23,0,1779,0
50,Cumbria and North East,North East and Yorkshire,30-39,213.333333333333,426.666666666667,12,8,4,640,0.333333333333333
47,Cumbria and North East,North East and Yorkshire,30-39,0,1171,10,10,0,1171,0
49,Cumbria and North East,North East and Yorkshire,30-39,92.5925925925926,532.407407407407,27,23,4,625,0.148148148148148
44,Surrey Heartlands,South East,30-39,0,91,1,1,0,91,0
49,Hampshire and the Isle of Wight,South East,30-39,45.5,122.5,96,70,26,168,0.270833333333333
47,Hampshire and the Isle of Wight,South East,30-39,24.2517482517483,264.748251748252,143,131,12,289,0.0839160839160839
46,Hampshire and the Isle of Wight,South East,30-39,36.2352941176471,403.764705882353,170,156,14,440,0.0823529411764706
45,Hampshire and the Isle of Wight,South East,30-39,5.9672131147541,358.032786885246,61,60,1,364,0.0163934426229508
48,Hampshire and the Isle of Wight,South East,30-39,25.2571428571429,178.742857142857,105,92,13,204,0.123809523809524
44,Hampshire and the Isle of Wight,South East,30-39,0,357,3,3,0,357,0
50,Hampshire and the Isle of Wight,South East,30-39,140.90395480226,149.09604519774,177,91,86,290,0.485875706214689
43,Hampshire and the Isle of Wight,South East,30-39,0,256,27,27,0,256,0
49,Lincolnshire,Midlands,30-39,1.55414012738854,242.445859872611,157,156,1,244,0.00636942675159236
45,Lincolnshire,Midlands,30-39,16.7272727272727,259.272727272727,33,31,2,276,0.0606060606060606
48,Lincolnshire,Midlands,30-39,3.67692307692308,235.323076923077,130,128,2,239,0.0153846153846154
43,Lincolnshire,Midlands,30-39,9.61111111111111,163.388888888889,18,17,1,173,0.0555555555555556
47,Lincolnshire,Midlands,30-39,3.28260869565217,298.717391304348,92,91,1,302,0.0108695652173913
44,Lincolnshire,Midlands,30-39,0,190,21,21,0,190,0
50,Lincolnshire,Midlands,30-39,14.8695652173913,251.130434782609,161,152,9,266,0.0559006211180124
46,Lincolnshire,Midlands,30-39,0,335,7,7,0,335,0
48,Suffolk and North East Essex,East of England,30-39,0,58,6,6,0,58,0
47,Suffolk and North East Essex,East of England,30-39,0,90,2,2,0,90,0
50,Suffolk and North East Essex,East of England,30-39,85.8666666666667,75.1333333333333,15,7,8,161,0.533333333333333
43,Suffolk and North East Essex,East of England,30-39,6.70588235294118,107.294117647059,17,16,1,114,0.0588235294117647
49,Suffolk and North East Essex,East of England,30-39,32,56,11,7,4,88,0.363636363636364
44,Frimley Health,South East,30-39,0,239,2,2,0,239,0
44,Mid and South Essex,East of England,30-39,0,163,1,1,0,163,0
49,Somerset,South West,30-39,6.76190476190476,64.2380952380952,21,19,2,71,0.0952380952380952
47,Somerset,South West,30-39,9.92307692307692,76.0769230769231,26,23,3,86,0.115384615384615
45,Somerset,South West,30-39,20.75,62.25,4,3,1,83,0.25
50,Somerset,South West,30-39,19.0344827586207,49.9655172413793,29,21,8,69,0.275862068965517
48,Somerset,South West,30-39,4.95652173913043,52.0434782608696,23,21,2,57,0.0869565217391304
44,Somerset,South West,30-39,0,49,4,4,0,49,0
43,Somerset,South West,30-39,0,53,3,3,0,53,0
46,Somerset,South West,30-39,8.09523809523809,76.9047619047619,21,19,2,85,0.0952380952380952
46,Suffolk and North East Essex,East of England,30-39,0,106,2,2,0,106,0
44,Dorset,South West,30-39,0,167,1,1,0,167,0
45,Suffolk and North East Essex,East of England,30-39,0,90,2,2,0,90,0
46,Cornwall and the Isles of Scilly,South West,30-39,8.5,59.5,8,7,1,68,0.125
48,Cornwall and the Isles of Scilly,South West,30-39,13.7142857142857,10.2857142857143,7,3,4,24,0.571428571428571
47,Cornwall and the Isles of Scilly,South West,30-39,0,53,3,3,0,53,0
45,Cornwall and the Isles of Scilly,South West,30-39,20,20,2,1,1,40,0.5
50,Cornwall and the Isles of Scilly,South West,30-39,7.33333333333333,14.6666666666667,3,2,1,22,0.333333333333333
43,Cornwall and the Isles of Scilly,South West,30-39,0,37,2,2,0,37,0
43,Cambridgeshire and Peterborough,East of England,30-39,0,151,32,32,0,151,0
49,Cambridgeshire and Peterborough,East of England,30-39,47.1578947368421,64.8421052631579,19,11,8,112,0.421052631578947
45,Cambridgeshire and Peterborough,East of England,30-39,0,199,23,23,0,199,0
50,Cambridgeshire and Peterborough,East of England,30-39,105.333333333333,131.666666666667,27,15,12,237,0.444444444444444
47,Cambridgeshire and Peterborough,East of England,30-39,22.8,148.2,15,13,2,171,0.133333333333333
48,Cambridgeshire and Peterborough,East of England,30-39,58.2857142857143,77.7142857142857,7,4,3,136,0.428571428571429
44,Cambridgeshire and Peterborough,East of England,30-39,0,154,3,3,0,154,0
46,Cambridgeshire and Peterborough,East of England,30-39,0,225,5,5,0,225,0
46,Norfolk and Waveney Health and Care Partnership,East of England,30-39,0,203,2,2,0,203,0
44,Norfolk and Waveney Health and Care Partnership,East of England,30-39,0,137,1,1,0,137,0
49,Shropshire and Telford and Wrekin,Midlands,40-49,1,54,55,54,1,55,0.0181818181818182
45,Shropshire and Telford and Wrekin,Midlands,40-49,2.7972972972973,204.202702702703,74,73,1,207,0.0135135135135135
47,Shropshire and Telford and Wrekin,Midlands,40-49,7.65,145.35,60,57,3,153,0.05
46,Shropshire and Telford and Wrekin,Midlands,40-49,0,216,47,47,0,216,0
43,Shropshire and Telford and Wrekin,Midlands,40-49,2.96296296296296,77.037037037037,27,26,1,80,0.037037037037037
48,Shropshire and Telford and Wrekin,Midlands,40-49,4.62222222222222,99.3777777777778,45,43,2,104,0.0444444444444444
44,Shropshire and Telford and Wrekin,Midlands,40-49,5.32258064516129,159.677419354839,62,60,2,165,0.032258064516129
50,Shropshire and Telford and Wrekin,Midlands,40-49,7.08333333333333,60.9166666666667,48,43,5,68,0.104166666666667
49,Sussex and East Surrey,South East,40-49,191.775700934579,93.2242990654206,214,70,144,285,0.672897196261682
45,Sussex and East Surrey,South East,40-49,17.0769230769231,241.923076923077,91,85,6,259,0.0659340659340659
48,Sussex and East Surrey,South East,40-49,87.8896551724138,128.110344827586,145,86,59,216,0.406896551724138
47,Sussex and East Surrey,South East,40-49,78.1739130434783,211.826086956522,115,84,31,290,0.269565217391304
50,Sussex and East Surrey,South East,40-49,354.326923076923,114.673076923077,364,89,275,469,0.755494505494505
46,Sussex and East Surrey,South East,40-49,44.4078947368421,330.592105263158,76,67,9,375,0.118421052631579
43,Sussex and East Surrey,South East,40-49,3.38181818181818,182.618181818182,55,54,1,186,0.0181818181818182
49,Herefordshire and Worcestershire,Midlands,40-49,5.1830985915493,86.8169014084507,71,67,4,92,0.0563380281690141
45,Herefordshire and Worcestershire,Midlands,40-49,8.36170212765957,253.63829787234,94,91,3,262,0.0319148936170213
47,Herefordshire and Worcestershire,Midlands,40-49,15.3191489361702,164.68085106383,47,43,4,180,0.0851063829787234
46,Herefordshire and Worcestershire,Midlands,40-49,13.2931034482759,243.706896551724,58,55,3,257,0.0517241379310345
43,Herefordshire and Worcestershire,Midlands,40-49,4.86206896551724,136.137931034483,29,28,1,141,0.0344827586206897
48,Herefordshire and Worcestershire,Midlands,40-49,10.2,91.8,30,27,3,102,0.1
44,Herefordshire and Worcestershire,Midlands,40-49,2.61428571428571,180.385714285714,70,69,1,183,0.0142857142857143
50,Herefordshire and Worcestershire,Midlands,40-49,11.6271186440678,86.3728813559322,59,52,7,98,0.11864406779661
49,Kent and Medway,South East,40-49,934.805429864253,141.194570135747,442,58,384,1076,0.868778280542986
45,Kent and Medway,South East,40-49,125.823529411765,339.176470588235,85,62,23,465,0.270588235294118
48,Kent and Medway,South East,40-49,695.148876404494,191.851123595506,356,77,279,887,0.783707865168539
47,Kent and Medway,South East,40-49,510.890804597701,262.109195402299,174,59,115,773,0.660919540229885
50,Kent and Medway,South East,40-49,1445.40208574739,141.597914252607,863,77,786,1587,0.910776361529548
43,Kent and Medway,South East,40-49,54.5762711864407,175.423728813559,59,45,14,230,0.23728813559322
46,Kent and Medway,South East,40-49,320.09756097561,451.90243902439,41,24,17,772,0.414634146341463
49,Greater Manchester Health and Social Care Partnership,North West,40-49,20.2461538461538,637.753846153846,520,504,16,658,0.0307692307692308
45,Greater Manchester Health and Social Care Partnership,North West,40-49,21.9786455155583,2097.02135448444,1639,1622,17,2119,0.0103721781574131
47,Greater Manchester Health and Social Care Partnership,North West,40-49,12.9974025974026,1099.0025974026,770,761,9,1112,0.0116883116883117
46,Greater Manchester Health and Social Care Partnership,North West,40-49,20.1668016194332,1758.83319838057,1235,1221,14,1779,0.011336032388664
43,Greater Manchester Health and Social Care Partnership,North West,40-49,46.9135135135135,2320.08648648649,555,544,11,2367,0.0198198198198198
48,Greater Manchester Health and Social Care Partnership,North West,40-49,14.1720930232558,816.827906976744,645,634,11,831,0.0170542635658915
44,Greater Manchester Health and Social Care Partnership,North West,40-49,53.4583333333333,2512.54166666667,2064,2021,43,2566,0.0208333333333333
50,Greater Manchester Health and Social Care Partnership,North West,40-49,57.0140845070423,586.985915492958,497,453,44,644,0.0885311871227364
49,Cheshire and Merseyside,North West,40-49,5.11926605504587,273.880733944954,218,214,4,279,0.018348623853211
45,Cheshire and Merseyside,North West,40-49,8.02521008403361,946.974789915966,714,708,6,955,0.00840336134453781
47,Cheshire and Merseyside,North West,40-49,8.83223684210526,528.167763157895,304,299,5,537,0.0164473684210526
46,Cheshire and Merseyside,North West,40-49,7.29268292682927,889.707317073171,492,488,4,897,0.00813008130081301
43,Cheshire and Merseyside,North West,40-49,0,1225,264,264,0,1225,0
48,Cheshire and Merseyside,North West,40-49,9.156,317.844,250,243,7,327,0.028
44,Cheshire and Merseyside,North West,40-49,1.3134328358209,1054.68656716418,804,803,1,1056,0.00124378109452736
50,Cheshire and Merseyside,North West,40-49,32.9273356401384,333.072664359862,289,263,26,366,0.0899653979238754
49,South West London Health and Care Partnership,London,40-49,245.391849529781,166.608150470219,319,129,190,412,0.595611285266458
45,South West London Health and Care Partnership,London,40-49,8.5,263.5,64,62,2,272,0.03125
48,South West London Health and Care Partnership,London,40-49,84.8736263736264,186.126373626374,182,125,57,271,0.313186813186813
43,South West London Health and Care Partnership,London,40-49,14.7572815533981,289.242718446602,103,98,5,304,0.0485436893203883
50,South West London Health and Care Partnership,London,40-49,526.62962962963,196.37037037037,567,154,413,723,0.728395061728395
47,South West London Health and Care Partnership,London,40-49,87.1094890510949,218.890510948905,137,98,39,306,0.284671532846715
46,South West London Health and Care Partnership,London,40-49,14.4888888888889,311.511111111111,45,43,2,326,0.0444444444444444
49,Frimley Health,South East,40-49,169.542510121457,127.457489878543,247,106,141,297,0.57085020242915
47,Frimley Health,South East,40-49,43.2673267326733,186.732673267327,101,82,19,230,0.188118811881188
45,Frimley Health,South East,40-49,25.1034482758621,247.896551724138,87,79,8,273,0.0919540229885057
48,Frimley Health,South East,40-49,75.8627450980392,143.137254901961,153,100,53,219,0.34640522875817
43,Frimley Health,South East,40-49,8.45454545454546,177.545454545455,66,63,3,186,0.0454545454545455
44,Frimley Health,South East,40-49,99,99,2,1,1,198,0.5
50,Frimley Health,South East,40-49,265.404682274247,123.595317725753,299,95,204,389,0.682274247491639
46,Frimley Health,South East,40-49,47.0526315789474,250.947368421053,38,32,6,298,0.157894736842105
49,Healthier Lancashire and South Cumbria,North West,40-49,23.8932384341637,349.106761565836,281,263,18,373,0.0640569395017794
45,Healthier Lancashire and South Cumbria,North West,40-49,6.71761280931587,916.282387190684,687,682,5,923,0.00727802037845706
47,Healthier Lancashire and South Cumbria,North West,40-49,11.3982300884956,540.601769911504,339,332,7,552,0.0206489675516224
46,Healthier Lancashire and South Cumbria,North West,40-49,6.2393509127789,762.760649087221,493,489,4,769,0.00811359026369168
43,Healthier Lancashire and South Cumbria,North West,40-49,9.79674796747967,1195.20325203252,246,244,2,1205,0.00813008130081301
48,Healthier Lancashire and South Cumbria,North West,40-49,14.746875,414.253125,320,309,11,429,0.034375
44,Healthier Lancashire and South Cumbria,North West,40-49,12.3376623376623,937.662337662338,693,684,9,950,0.012987012987013
50,Healthier Lancashire and South Cumbria,North West,40-49,56.1584507042254,332.841549295775,284,243,41,389,0.144366197183099
49,Staffordshire and Stoke on Trent,Midlands,40-49,11.5925925925926,301.407407407407,216,208,8,313,0.037037037037037
45,Staffordshire and Stoke on Trent,Midlands,40-49,10.9683257918552,595.031674208145,221,217,4,606,0.0180995475113122
47,Staffordshire and Stoke on Trent,Midlands,40-49,11.4592274678112,522.540772532189,233,228,5,534,0.0214592274678112
46,Staffordshire and Stoke on Trent,Midlands,40-49,6.15079365079365,768.849206349206,126,125,1,775,0.00793650793650794
43,Staffordshire and Stoke on Trent,Midlands,40-49,3.62295081967213,438.377049180328,122,121,1,442,0.00819672131147541
48,Staffordshire and Stoke on Trent,Midlands,40-49,12.3893805309735,387.610619469027,226,219,7,400,0.0309734513274336
44,Staffordshire and Stoke on Trent,Midlands,40-49,13.4703196347032,576.529680365297,219,214,5,590,0.0228310502283105
50,Staffordshire and Stoke on Trent,Midlands,40-49,37.1402714932127,304.859728506787,221,197,24,342,0.108597285067873
49,Coventry and Warwickshire,Midlands,40-49,14.6756756756757,166.324324324324,148,136,12,181,0.0810810810810811
45,Coventry and Warwickshire,Midlands,40-49,2.27142857142857,315.728571428571,140,139,1,318,0.00714285714285714
47,Coventry and Warwickshire,Midlands,40-49,0,298,92,92,0,298,0
46,Coventry and Warwickshire,Midlands,40-49,0,411,70,70,0,411,0
43,Coventry and Warwickshire,Midlands,40-49,0,237,69,69,0,237,0
48,Coventry and Warwickshire,Midlands,40-49,2.82051282051282,217.179487179487,78,77,1,220,0.0128205128205128
44,Coventry and Warwickshire,Midlands,40-49,0,271,104,104,0,271,0
50,Coventry and Warwickshire,Midlands,40-49,38.1818181818182,186.818181818182,165,137,28,225,0.16969696969697
49,Hertfordshire and West Essex,East of England,40-49,150.057471264368,222.942528735632,261,156,105,373,0.402298850574713
45,Hertfordshire and West Essex,East of England,40-49,12.156862745098,297.843137254902,102,98,4,310,0.0392156862745098
44,Hertfordshire and West Essex,East of England,40-49,0,236,12,12,0,236,0
50,Hertfordshire and West Essex,East of England,40-49,438.006896551724,194.993103448276,435,134,301,633,0.691954022988506
48,Hertfordshire and West Essex,East of England,40-49,90.4129032258064,195.587096774194,155,106,49,286,0.316129032258064
47,Hertfordshire and West Essex,East of England,40-49,62.6551724137931,253.344827586207,116,93,23,316,0.198275862068966
43,Hertfordshire and West Essex,East of England,40-49,8.31818181818182,235.681818181818,88,85,3,244,0.0340909090909091
46,Hertfordshire and West Essex,East of England,40-49,0,359,22,22,0,359,0
49,North West London Health and Care Partnership,London,40-49,183.094660194175,351.905339805825,412,271,141,535,0.342233009708738
45,North West London Health and Care Partnership,London,40-49,26.5730994152047,541.426900584795,171,163,8,568,0.0467836257309941
47,North West London Health and Care Partnership,London,40-49,61.4428571428571,499.557142857143,210,187,23,561,0.10952380952381
48,North West London Health and Care Partnership,London,40-49,99.6798780487805,403.32012195122,328,263,65,503,0.198170731707317
50,North West London Health and Care Partnership,London,40-49,435.327102803738,386.672897196262,642,302,340,822,0.529595015576324
46,North West London Health and Care Partnership,London,40-49,19.1714285714286,651.828571428571,70,68,2,671,0.0285714285714286
43,North West London Health and Care Partnership,London,40-49,20.125,462.875,144,138,6,483,0.0416666666666667
49,Mid and South Essex,East of England,40-49,258.336538461538,142.663461538462,208,74,134,401,0.644230769230769
45,Mid and South Essex,East of England,40-49,28.42,174.58,50,43,7,203,0.14
47,Mid and South Essex,East of England,40-49,107.632653061224,185.367346938776,98,62,36,293,0.36734693877551
43,Mid and South Essex,East of England,40-49,5.11764705882353,168.882352941176,68,66,2,174,0.0294117647058824
48,Mid and South Essex,East of England,40-49,147.241379310345,132.758620689655,116,55,61,280,0.525862068965517
50,Mid and South Essex,East of England,40-49,624.8,156.2,415,83,332,781,0.8
49,"Buckinghamshire, Oxfordshire and Berkshire West",South East,40-49,83.4539473684211,131.546052631579,152,93,59,215,0.388157894736842
45,"Buckinghamshire, Oxfordshire and Berkshire West",South East,40-49,12.1290322580645,269.870967741935,93,89,4,282,0.043010752688172
48,"Buckinghamshire, Oxfordshire and Berkshire West",South East,40-49,43.695652173913,157.304347826087,115,90,25,201,0.217391304347826
43,"Buckinghamshire, Oxfordshire and Berkshire West",South East,40-49,7.66666666666667,176.333333333333,48,46,2,184,0.0416666666666667
50,"Buckinghamshire, Oxfordshire and Berkshire West",South East,40-49,168.30534351145,247.69465648855,262,156,106,416,0.404580152671756
47,"Buckinghamshire, Oxfordshire and Berkshire West",South East,40-49,43.2432432432432,196.756756756757,111,91,20,240,0.18018018018018
44,"Buckinghamshire, Oxfordshire and Berkshire West",South East,40-49,24.6666666666667,234.333333333333,21,19,2,259,0.0952380952380952
46,"Buckinghamshire, Oxfordshire and Berkshire West",South East,40-49,27.1428571428571,257.857142857143,42,38,4,285,0.0952380952380952
48,Norfolk and Waveney Health and Care Partnership,East of England,40-49,0,127,4,4,0,127,0
43,Norfolk and Waveney Health and Care Partnership,East of England,40-49,5.8,110.2,20,19,1,116,0.05
46,Norfolk and Waveney Health and Care Partnership,East of England,40-49,44.4,177.6,5,4,1,222,0.2
50,Norfolk and Waveney Health and Care Partnership,East of England,40-49,66.2222222222222,82.7777777777778,9,5,4,149,0.444444444444444
49,Norfolk and Waveney Health and Care Partnership,East of England,40-49,73.8888888888889,59.1111111111111,9,4,5,133,0.555555555555556
44,North West London Health and Care Partnership,London,40-49,162.333333333333,324.666666666667,3,2,1,487,0.333333333333333
49,Nottingham and Nottinghamshire Health and Care,Midlands,40-49,15.7350993377483,182.264900662252,151,139,12,198,0.0794701986754967
45,Nottingham and Nottinghamshire Health and Care,Midlands,40-49,10.2222222222222,449.777777777778,45,44,1,460,0.0222222222222222
48,Nottingham and Nottinghamshire Health and Care,Midlands,40-49,11.0573248407643,205.942675159236,157,149,8,217,0.0509554140127389
43,Nottingham and Nottinghamshire Health and Care,Midlands,40-49,14.7222222222222,515.277777777778,36,35,1,530,0.0277777777777778
47,Nottingham and Nottinghamshire Health and Care,Midlands,40-49,10.8125,335.1875,160,155,5,346,0.03125
44,Nottingham and Nottinghamshire Health and Care,Midlands,40-49,9.43636363636364,509.563636363636,55,54,1,519,0.0181818181818182
50,Nottingham and Nottinghamshire Health and Care,Midlands,40-49,33.0947368421053,228.905263157895,190,166,24,262,0.126315789473684
49,"Bristol, North Somerset and South Gloucestershire",South West,40-49,34.0384615384615,142.961538461538,52,42,10,177,0.192307692307692
47,"Bristol, North Somerset and South Gloucestershire",South West,40-49,43.9402985074627,324.059701492537,67,59,8,368,0.119402985074627
46,"Bristol, North Somerset and South Gloucestershire",South West,40-49,38.6065573770492,432.393442622951,122,112,10,471,0.0819672131147541
48,"Bristol, North Somerset and South Gloucestershire",South West,40-49,24.6341463414634,177.365853658537,82,72,10,202,0.121951219512195
43,"Bristol, North Somerset and South Gloucestershire",South West,40-49,18.7857142857143,244.214285714286,14,13,1,263,0.0714285714285714
45,"Bristol, North Somerset and South Gloucestershire",South West,40-49,21.5238095238095,430.47619047619,21,20,1,452,0.0476190476190476
44,"Bristol, North Somerset and South Gloucestershire",South West,40-49,51.8461538461538,285.153846153846,13,11,2,337,0.153846153846154
50,"Bristol, North Somerset and South Gloucestershire",South West,40-49,76.4342105263158,80.5657894736842,76,39,37,157,0.486842105263158
49,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,40-49,29.8,566.2,100,95,5,596,0.05
47,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,40-49,7.71951219512195,1258.28048780488,164,163,1,1266,0.00609756097560976
43,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,40-49,53.558583106267,1458.44141689373,367,354,13,1512,0.0354223433242507
45,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,40-49,39.7551020408163,1908.24489795918,147,144,3,1948,0.0204081632653061
44,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,40-49,53.0059523809524,1727.99404761905,672,652,20,1781,0.0297619047619048
50,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,40-49,32.6136363636364,541.386363636364,88,83,5,574,0.0568181818181818
46,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,40-49,113.460317460317,1673.53968253968,63,59,4,1787,0.0634920634920635
48,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,40-49,14.8490566037736,772.150943396226,159,156,3,787,0.0188679245283019
49,North London Partners in Health and Care,London,40-49,186.295652173913,225.704347826087,230,126,104,412,0.452173913043478
45,North London Partners in Health and Care,London,40-49,11.7254901960784,287.274509803922,102,98,4,299,0.0392156862745098
47,North London Partners in Health and Care,London,40-49,68.25,282.75,108,87,21,351,0.194444444444444
48,North London Partners in Health and Care,London,40-49,94.7213114754098,226.27868852459,183,129,54,321,0.295081967213115
50,North London Partners in Health and Care,London,40-49,496.735632183908,233.264367816092,435,139,296,730,0.680459770114943
43,North London Partners in Health and Care,London,40-49,24.5384615384615,294.461538461538,91,84,7,319,0.0769230769230769
46,North London Partners in Health and Care,London,40-49,69.75,302.25,32,26,6,372,0.1875
49,The Black Country and West Birmingham,Midlands,40-49,37.5904572564612,614.409542743539,503,474,29,652,0.0576540755467197
45,The Black Country and West Birmingham,Midlands,40-49,28.328990228013,1309.67100977199,614,601,13,1338,0.0211726384364821
47,The Black Country and West Birmingham,Midlands,40-49,35.1267605633803,1211.87323943662,284,276,8,1247,0.028169014084507
46,The Black Country and West Birmingham,Midlands,40-49,43.4962962962963,1424.5037037037,270,262,8,1468,0.0296296296296296
43,The Black Country and West Birmingham,Midlands,40-49,3.41090909090909,934.589090909091,275,274,1,938,0.00363636363636364
48,The Black Country and West Birmingham,Midlands,40-49,29.3014925373134,788.698507462687,335,323,12,818,0.0358208955223881
44,The Black Country and West Birmingham,Midlands,40-49,11.8972746331237,1123.10272536688,477,472,5,1135,0.010482180293501
50,The Black Country and West Birmingham,Midlands,40-49,162.059210526316,619.940789473684,608,482,126,782,0.207236842105263
49,Our Healthier South East London,London,40-49,321.310924369748,162.689075630252,238,80,158,484,0.663865546218487
45,Our Healthier South East London,London,40-49,50.7567567567568,262.243243243243,111,93,18,313,0.162162162162162
46,Our Healthier South East London,London,40-49,70.3673469387755,360.632653061225,49,41,8,431,0.163265306122449
48,Our Healthier South East London,London,40-49,213.61797752809,178.38202247191,178,81,97,392,0.544943820224719
47,Our Healthier South East London,London,40-49,174.318181818182,280.681818181818,154,95,59,455,0.383116883116883
50,Our Healthier South East London,London,40-49,676.225694444444,246.774305555556,576,154,422,923,0.732638888888889
43,Our Healthier South East London,London,40-49,9.97674418604651,276.02325581395303,86,83,3,286,0.0348837209302326
49,"Leicester, Leicestershire and Rutland",Midlands,40-49,17.0106382978723,228.989361702128,188,175,13,246,0.0691489361702128
45,"Leicester, Leicestershire and Rutland",Midlands,40-49,5.64705882352941,570.352941176471,102,101,1,576,0.00980392156862745
43,"Leicester, Leicestershire and Rutland",Midlands,40-49,9.775,381.225,40,39,1,391,0.025
48,"Leicester, Leicestershire and Rutland",Midlands,40-49,13.1111111111111,340.888888888889,243,234,9,354,0.037037037037037
50,"Leicester, Leicestershire and Rutland",Midlands,40-49,27.4372623574144,300.562737642586,263,241,22,328,0.0836501901140684
47,"Leicester, Leicestershire and Rutland",Midlands,40-49,13.7622377622378,478.237762237762,143,139,4,492,0.027972027972028
44,"Leicester, Leicestershire and Rutland",Midlands,40-49,7.66666666666667,429.333333333333,57,56,1,437,0.0175438596491228
46,"Leicester, Leicestershire and Rutland",Midlands,40-49,0,674,25,25,0,674,0
49,"Bedfordshire, Luton and Milton Keynes",East of England,40-49,92.9523809523809,227.047619047619,210,149,61,320,0.29047619047619
45,"Bedfordshire, Luton and Milton Keynes",East of England,40-49,5.45945945945946,297.540540540541,111,109,2,303,0.018018018018018
47,"Bedfordshire, Luton and Milton Keynes",East of England,40-49,40.1360544217687,254.863945578231,147,127,20,295,0.136054421768707
48,"Bedfordshire, Luton and Milton Keynes",East of England,40-49,63.5,190.5,120,90,30,254,0.25
44,"Bedfordshire, Luton and Milton Keynes",East of England,40-49,0,259,27,27,0,259,0
50,"Bedfordshire, Luton and Milton Keynes",East of England,40-49,296.261398176292,216.738601823708,329,139,190,513,0.577507598784195
43,"Bedfordshire, Luton and Milton Keynes",East of England,40-49,7.80392156862745,191.196078431373,51,49,2,199,0.0392156862745098
46,"Bedfordshire, Luton and Milton Keynes",East of England,40-49,25.5833333333333,281.416666666667,36,33,3,307,0.0833333333333333
49,East London Health and Care Partnership,London,40-49,437.007142857143,513.992857142857,420,227,193,951,0.45952380952381
45,East London Health and Care Partnership,London,40-49,92.2247191011236,515.775280898876,178,151,27,608,0.151685393258427
48,East London Health and Care Partnership,London,40-49,267.576388888889,459.423611111111,288,182,106,727,0.368055555555556
47,East London Health and Care Partnership,London,40-49,211.226744186047,561.773255813953,172,125,47,773,0.273255813953488
50,East London Health and Care Partnership,London,40-49,1095.42002301496,534.57997698504,869,285,584,1630,0.672036823935558
43,East London Health and Care Partnership,London,40-49,22.4117647058824,485.588235294118,136,130,6,508,0.0441176470588235
